Customer ID,Customer_Name,Segment,Total_Orders,Total_Sales,Total_Profit,First_Order_Date,Last_Order_Date,Recency_Days,Profit_Margin_%,Customer_Tier
VM-21685,Valerie Mitchum,Home Office,32,13708.12232,-1550.83678,2011-03-25,2014-11-29,33,-11.313269197615389,Platinum
VM-21835,Vivian Mathis,Consumer,20,2621.817,318.84430000000003,2011-01-17,2014-09-11,112,12.161195842425311,Silver
VP-11730,Victor Preis,Home Office,4,432.0,-508.41,2012-03-28,2014-12-03,29,-117.68750000000001,Bronze
VP-11760,Victoria Pisteka,Corporate,3,1615.662,374.712,2013-03-23,2014-05-09,237,23.19247466363633,Bronze
VP-21730,Victor Preis,Home Office,29,11629.269,2741.2058,2011-06-09,2014-12-01,31,23.571608843169763,Gold
VP-21760,Victoria Pisteka,Corporate,28,16935.5635,2016.1507,2011-04-01,2014-10-17,76,11.904833872223973,Platinum
VS-11820,Vivek Sundaresam,Consumer,7,1136.214,126.534,2011-05-10,2014-12-09,23,11.136458448848545,Bronze
VS-21820,Vivek Sundaresam,Consumer,15,10275.775,1460.0846999999999,2011-01-08,2014-08-15,139,14.208998348056474,Gold
VT-11700,Valerie Takahito,Home Office,7,1271.442,178.572,2011-12-13,2014-12-01,31,14.044840425280903,Bronze
VT-21700,Valerie Takahito,Home Office,25,18099.3061,912.2112000000001,2011-06-06,2014-12-24,8,5.0400341038488765,Platinum
VW-11775,Victoria Wilson,Corporate,5,1253.166,252.486,2012-09-02,2014-12-24,8,20.147849526718726,Bronze
VW-21775,Victoria Wilson,Corporate,30,15785.3774,41.89490000000008,2011-05-11,2014-12-25,7,0.2654032205780527,Platinum
WB-11850,William Brown,Consumer,2,182.532,-146.59799999999998,2011-06-01,2014-09-08,115,-80.3135888501742,Bronze
WB-21850,William Brown,Consumer,38,16704.6612,2694.5003,2011-05-16,2014-12-11,21,16.13023016593716,Platinum
XP-11865,Xylona Preis,Consumer,3,1011.798,65.148,2011-07-18,2014-07-24,161,6.43883462904651,Bronze
XP-21865,Xylona Preis,Consumer,27,11187.1526,1239.5746,2011-01-21,2014-11-18,44,11.080340497009042,Gold
YC-11895,Yoseph Carroll,Corporate,4,166.299,22.269,2011-08-08,2014-09-23,100,13.390940414554505,Bronze
YC-21895,Yoseph Carroll,Corporate,27,19998.0786,4324.9076,2011-02-09,2014-12-27,5,21.626615668967315,Platinum
YS-11880,Yana Sorensen,Corporate,6,1328.832,358.81199999999995,2011-03-03,2014-12-27,5,27.002058951018633,Bronze
YS-21880,Yana Sorensen,Corporate,26,18703.606,3091.5943,2011-06-01,2014-12-22,10,16.529402405076326,Platinum
ZC-11910,Zuschuss Carroll,Consumer,1,7.173,-15.567,2014-06-14,2014-06-14,201,-217.02216645754913,Bronze
ZC-21910,Zuschuss Carroll,Consumer,37,28472.81926,452.5032599999999,2011-09-23,2014-12-28,4,1.589246417321584,Platinum
ZD-11925,Zuschuss Donatelli,Consumer,9,2951.226,478.416,2011-12-07,2014-12-28,4,16.210754445779482,Silver
ZD-21925,Zuschuss Donatelli,Consumer,20,9479.3444,-276.6789,2011-02-21,2014-12-30,2,-2.9187556472787297,Gold
